datetime,open,high,low,close,volume
2025-04-01 02:00:00,0.1667,0.1761,0.1658,0.1747,26128260.0
2025-04-02 02:00:00,0.1738,0.1803,0.1621,0.1644,41412675.0
2025-04-03 02:00:00,0.1628,0.1674,0.1554,0.1622,26396949.0
2025-04-04 02:00:00,0.1623,0.173,0.1596,0.171,41874726.0
2025-04-05 02:00:00,0.171,0.1718,0.1659,0.1683,9619234.0
2025-04-06 02:00:00,0.1687,0.1706,0.1459,0.1489,49602816.0
2025-04-07 02:00:00,0.1496,0.154,0.1298,0.1498,117125690.0
2025-04-08 02:00:00,0.1498,0.157,0.1411,0.1419,40164003.0
2025-04-09 02:00:00,0.1427,0.1644,0.1358,0.1602,50468688.0
2025-04-10 02:00:00,0.1603,0.1603,0.1492,0.1527,11898196.0
2025-04-11 02:00:00,0.1536,0.1621,0.1532,0.1596,10938109.0
2025-04-12 02:00:00,0.1593,0.1701,0.1576,0.1672,17908854.0
2025-04-13 02:00:00,0.1681,0.1689,0.1611,0.1624,11015273.0
2025-04-14 02:00:00,0.1625,0.1689,0.1573,0.1581,18932324.0
2025-04-15 02:00:00,0.1583,0.1616,0.153,0.153,16715376.0
2025-04-16 02:00:00,0.1536,0.1573,0.15,0.1546,14562810.0
2025-04-17 02:00:00,0.1554,0.1596,0.1525,0.1554,15480803.0
2025-04-18 02:00:00,0.1555,0.159,0.1534,0.1579,13751263.0
2025-04-19 02:00:00,0.1571,0.161,0.156,0.1574,9123266.0
2025-04-20 02:00:00,0.1565,0.1593,0.1525,0.1556,12144486.0
2025-04-21 02:00:00,0.1549,0.1636,0.1549,0.1593,24942217.0
2025-04-22 02:00:00,0.1593,0.1803,0.1576,0.1785,38950978.0
2025-04-23 02:00:00,0.1789,0.1862,0.1747,0.1778,46087305.0
2025-04-24 02:00:00,0.1781,0.1841,0.17,0.1824,18941979.0
2025-04-25 02:00:00,0.1823,0.1868,0.1775,0.1819,16356452.0
2025-04-26 02:00:00,0.1818,0.1929,0.18,0.1817,27314830.0
2025-04-27 02:00:00,0.1817,0.1833,0.1773,0.1791,17279613.0
2025-04-28 02:00:00,0.1801,0.1833,0.174,0.1787,21034291.0
2025-04-29 02:00:00,0.1796,0.1807,0.172,0.1745,17011445.0
