datetime,open,high,low,close,volume
2022-12-01 01:00:00,0.1068,0.1079,0.1003,0.1019,132977407.0
2022-12-02 01:00:00,0.1017,0.1037,0.0967,0.1021,125623685.0
2022-12-03 01:00:00,0.1021,0.103,0.0981,0.0997,104679866.0
2022-12-04 01:00:00,0.0997,0.1058,0.0995,0.1042,122951494.0
2022-12-05 01:00:00,0.1042,0.1118,0.0994,0.1015,134136015.0
2022-12-06 01:00:00,0.1016,0.1029,0.098,0.1003,53228638.0
2022-12-07 01:00:00,0.1002,0.1012,0.093,0.0958,60905178.0
2022-12-08 01:00:00,0.0958,0.0991,0.0948,0.0986,45253540.0
2022-12-09 01:00:00,0.0985,0.0993,0.0957,0.0968,23591257.0
2022-12-10 01:00:00,0.0966,0.0975,0.096,0.0963,14419444.0
2022-12-11 01:00:00,0.0963,0.0972,0.0916,0.0928,25753802.0
2022-12-12 01:00:00,0.0928,0.0931,0.0848,0.0902,86714400.0
2022-12-13 01:00:00,0.0904,0.0954,0.0871,0.0912,69332894.0
2022-12-14 01:00:00,0.091,0.0925,0.0872,0.0883,45159594.0
2022-12-15 01:00:00,0.0882,0.0888,0.084,0.0849,36211850.0
2022-12-16 01:00:00,0.0847,0.0868,0.0741,0.0759,100258614.0
2022-12-17 01:00:00,0.0757,0.0795,0.0755,0.0792,54829060.0
2022-12-18 01:00:00,0.0794,0.08,0.0776,0.0784,24345187.0
2022-12-19 01:00:00,0.0785,0.0796,0.07,0.0714,68351782.0
2022-12-20 01:00:00,0.0713,0.0753,0.0712,0.0749,46188357.0
2022-12-21 01:00:00,0.0748,0.0751,0.0713,0.0738,42145491.0
2022-12-22 01:00:00,0.0737,0.0779,0.0732,0.0769,91524707.0
2022-12-23 01:00:00,0.0769,0.079,0.0764,0.0774,41904612.0
2022-12-24 01:00:00,0.0772,0.0782,0.0767,0.0776,14304145.0
2022-12-25 01:00:00,0.0775,0.0777,0.0732,0.0761,45703673.0
2022-12-26 01:00:00,0.0759,0.0766,0.0742,0.0758,25260392.0
2022-12-27 01:00:00,0.0757,0.0761,0.0726,0.0736,28036330.0
2022-12-28 01:00:00,0.0738,0.074,0.0692,0.0705,54857711.0
2022-12-29 01:00:00,0.0703,0.0715,0.0692,0.071,30376670.0
2022-12-30 01:00:00,0.0708,0.0715,0.066,0.0682,46498140.0
2022-12-31 01:00:00,0.0682,0.0712,0.0679,0.0701,33894260.0
