datetime,open,high,low,close,volume
2023-08-01 02:00:00,0.0781,0.0783,0.0756,0.0781,21677576.0
2023-08-02 02:00:00,0.0782,0.0786,0.0735,0.0741,26369416.0
2023-08-03 02:00:00,0.0741,0.0752,0.0724,0.0735,23698908.0
2023-08-04 02:00:00,0.0735,0.0749,0.0726,0.0733,14867619.0
2023-08-05 02:00:00,0.0736,0.077,0.0729,0.0758,29317312.0
2023-08-06 02:00:00,0.0758,0.0764,0.0739,0.0744,13477719.0
2023-08-07 02:00:00,0.0744,0.0758,0.0717,0.0733,28076551.0
2023-08-08 02:00:00,0.0736,0.0757,0.0731,0.0747,20484508.0
2023-08-09 02:00:00,0.0748,0.0764,0.0742,0.0754,14490323.0
2023-08-10 02:00:00,0.0754,0.0771,0.0749,0.0759,20981704.0
2023-08-11 02:00:00,0.0759,0.0763,0.0749,0.0759,10990229.0
2023-08-12 02:00:00,0.0759,0.0776,0.0755,0.0768,24971740.0
2023-08-13 02:00:00,0.0768,0.0768,0.0741,0.0747,15650102.0
2023-08-14 02:00:00,0.0747,0.0771,0.0735,0.0744,25826228.0
2023-08-15 02:00:00,0.0744,0.0752,0.0684,0.0709,36742194.0
2023-08-16 02:00:00,0.0706,0.0713,0.0661,0.0669,32098996.0
2023-08-17 02:00:00,0.0672,0.0685,0.0561,0.0613,75007847.0
2023-08-18 02:00:00,0.0609,0.064,0.0598,0.0633,40809748.0
2023-08-19 02:00:00,0.0633,0.0646,0.063,0.0639,14484006.0
2023-08-20 02:00:00,0.0639,0.0647,0.0635,0.0637,7771203.0
2023-08-21 02:00:00,0.0637,0.0641,0.0605,0.0624,16624994.0
2023-08-22 02:00:00,0.0625,0.0634,0.0605,0.0625,15395971.0
2023-08-23 02:00:00,0.0625,0.0654,0.0623,0.0637,27638109.0
2023-08-24 02:00:00,0.064,0.0642,0.062,0.0631,9758316.0
2023-08-25 02:00:00,0.0633,0.0633,0.0616,0.0633,12140960.0
2023-08-26 02:00:00,0.0633,0.0634,0.0624,0.063,2335122.0
2023-08-27 02:00:00,0.063,0.0638,0.0626,0.0632,11948630.0
2023-08-28 02:00:00,0.0632,0.0638,0.0619,0.0632,6638260.0
2023-08-29 02:00:00,0.0635,0.0687,0.0622,0.0663,63938080.0
2023-08-30 02:00:00,0.0665,0.0666,0.0645,0.0661,24859641.0
