datetime,open,high,low,close,volume
2023-05-01 02:00:00,0.0793,0.0802,0.0773,0.0789,30232934.0
2023-05-02 02:00:00,0.0789,0.0793,0.0775,0.0789,19261069.0
2023-05-03 02:00:00,0.0789,0.0807,0.077,0.0796,25174939.0
2023-05-04 02:00:00,0.0799,0.08,0.078,0.0782,24586869.0
2023-05-05 02:00:00,0.0785,0.0816,0.0774,0.0801,29672454.0
2023-05-06 02:00:00,0.0803,0.0806,0.076,0.077,32241264.0
2023-05-07 02:00:00,0.077,0.0779,0.0766,0.0769,17186310.0
2023-05-08 02:00:00,0.0768,0.0777,0.07,0.0729,61070589.0
2023-05-09 02:00:00,0.0726,0.0739,0.0723,0.0731,27213519.0
2023-05-10 02:00:00,0.0731,0.0748,0.0704,0.0732,36010325.0
2023-05-11 02:00:00,0.0732,0.0735,0.0692,0.0718,40533003.0
2023-05-12 02:00:00,0.0721,0.0728,0.0693,0.0724,44034377.0
2023-05-13 02:00:00,0.0727,0.0727,0.0712,0.0715,17849327.0
2023-05-14 02:00:00,0.0716,0.0728,0.0711,0.0719,17770511.0
2023-05-15 02:00:00,0.0722,0.0735,0.0709,0.0717,26024722.0
2023-05-16 02:00:00,0.072,0.0733,0.0709,0.0727,12285565.0
2023-05-17 02:00:00,0.0728,0.0756,0.0722,0.0748,35268891.0
2023-05-18 02:00:00,0.0751,0.0751,0.0716,0.0733,24404994.0
2023-05-19 02:00:00,0.0733,0.0742,0.073,0.0734,17400231.0
2023-05-20 02:00:00,0.0737,0.074,0.073,0.0738,8488827.0
2023-05-21 02:00:00,0.0735,0.0741,0.0718,0.0722,13458034.0
2023-05-22 02:00:00,0.072,0.0741,0.0708,0.0731,27785574.0
2023-05-23 02:00:00,0.0731,0.074,0.0722,0.073,14621705.0
2023-05-24 02:00:00,0.0727,0.073,0.0695,0.0709,24759705.0
2023-05-25 02:00:00,0.0706,0.0712,0.0687,0.071,18195158.0
2023-05-26 02:00:00,0.071,0.0715,0.0702,0.0708,10684766.0
2023-05-27 02:00:00,0.0711,0.0736,0.0707,0.0726,18775564.0
2023-05-28 02:00:00,0.0726,0.0742,0.0718,0.0733,23903785.0
2023-05-29 02:00:00,0.0736,0.0742,0.0726,0.073,13797891.0
2023-05-30 02:00:00,0.0733,0.0736,0.0718,0.0726,13880744.0
