datetime,open,high,low,close,volume
2023-03-01 01:00:00,0.0808,0.0831,0.0802,0.0818,22321635.0
2023-03-02 01:00:00,0.082,0.0823,0.0796,0.0807,15321791.0
2023-03-03 01:00:00,0.0805,0.0807,0.0735,0.0767,77026987.0
2023-03-04 01:00:00,0.0769,0.0776,0.0724,0.0746,40793969.0
2023-03-05 01:00:00,0.0744,0.0761,0.0741,0.0747,19495441.0
2023-03-06 01:00:00,0.0749,0.0753,0.0729,0.0747,46710693.0
2023-03-07 01:00:00,0.0747,0.076,0.0724,0.0739,35465785.0
2023-03-08 01:00:00,0.0744,0.0744,0.0699,0.071,37486278.0
2023-03-09 01:00:00,0.071,0.0724,0.0639,0.0659,75256721.0
2023-03-10 01:00:00,0.0659,0.0663,0.0626,0.0661,80391725.0
2023-03-11 01:00:00,0.0659,0.0688,0.0644,0.0669,99647990.0
2023-03-12 01:00:00,0.0669,0.0723,0.0662,0.0712,61890491.0
2023-03-13 01:00:00,0.0716,0.0743,0.0684,0.0731,100318770.0
2023-03-14 01:00:00,0.0729,0.0779,0.0714,0.075,118260947.0
2023-03-15 01:00:00,0.0748,0.0764,0.0673,0.0697,65830548.0
2023-03-16 01:00:00,0.0699,0.0744,0.0688,0.0727,36046099.0
2023-03-17 01:00:00,0.0726,0.0775,0.0715,0.0766,93622141.0
2023-03-18 01:00:00,0.0766,0.0791,0.0724,0.0731,84970299.0
2023-03-19 01:00:00,0.0731,0.0769,0.0731,0.0746,55518677.0
2023-03-20 01:00:00,0.0747,0.0758,0.0705,0.0715,63263825.0
2023-03-21 01:00:00,0.0715,0.0781,0.0705,0.077,108116688.0
2023-03-22 01:00:00,0.077,0.078,0.0716,0.074,123024633.0
2023-03-23 01:00:00,0.074,0.0793,0.0729,0.0777,133821792.0
2023-03-24 01:00:00,0.0777,0.0777,0.0731,0.0748,60101716.0
2023-03-25 01:00:00,0.0745,0.0763,0.0725,0.0742,39037009.0
2023-03-26 01:00:00,0.0742,0.0755,0.0732,0.0745,22551153.0
2023-03-27 02:00:00,0.0744,0.0763,0.071,0.073,71148729.0
2023-03-28 02:00:00,0.073,0.0742,0.0717,0.0739,29691947.0
2023-03-29 02:00:00,0.0737,0.077,0.0733,0.0757,39496169.0
2023-03-30 02:00:00,0.0754,0.077,0.0732,0.0742,41639531.0
