datetime,open,high,low,close,volume
2023-12-01 01:00:00,0.0834,0.0852,0.0821,0.0836,46768504.0
2023-12-02 01:00:00,0.0836,0.0868,0.0833,0.086,22994845.0
2023-12-03 01:00:00,0.086,0.0874,0.0834,0.0855,54902578.0
2023-12-04 01:00:00,0.086,0.0927,0.085,0.0919,104872208.0
2023-12-05 01:00:00,0.0917,0.0962,0.0874,0.0943,68820862.0
2023-12-06 01:00:00,0.0943,0.1063,0.0934,0.095,283100976.0
2023-12-07 01:00:00,0.095,0.0983,0.0927,0.0961,62392450.0
2023-12-08 01:00:00,0.0961,0.1039,0.0953,0.1021,58496704.0
2023-12-09 01:00:00,0.1021,0.1052,0.0977,0.0984,112499546.0
2023-12-10 01:00:00,0.0984,0.1031,0.0964,0.102,63332062.0
2023-12-11 01:00:00,0.102,0.1075,0.0911,0.0945,216745235.0
2023-12-12 01:00:00,0.0944,0.0983,0.091,0.0937,67904082.0
2023-12-13 01:00:00,0.0937,0.0979,0.0899,0.0961,40010513.0
2023-12-14 01:00:00,0.0966,0.099,0.0939,0.0981,40528463.0
2023-12-15 01:00:00,0.0981,0.0991,0.0924,0.0927,32204940.0
2023-12-16 01:00:00,0.0932,0.0972,0.0918,0.0972,23589782.0
2023-12-17 01:00:00,0.0972,0.0981,0.092,0.0931,26584307.0
2023-12-18 01:00:00,0.0931,0.094,0.0862,0.0921,40454063.0
2023-12-19 01:00:00,0.0921,0.0937,0.0891,0.0905,26487706.0
2023-12-20 01:00:00,0.0905,0.0937,0.0891,0.0912,59795682.0
2023-12-21 01:00:00,0.0917,0.098,0.0905,0.0948,62226268.0
2023-12-22 01:00:00,0.0948,0.0959,0.0919,0.0951,41640940.0
2023-12-23 01:00:00,0.0951,0.0953,0.0921,0.0932,27642200.0
2023-12-24 01:00:00,0.0932,0.0952,0.0907,0.0921,57102695.0
2023-12-25 01:00:00,0.0916,0.0956,0.0911,0.0942,16134795.0
2023-12-26 01:00:00,0.0946,0.0946,0.0872,0.0914,57951497.0
2023-12-27 01:00:00,0.0915,0.0943,0.0895,0.0939,35759132.0
2023-12-28 01:00:00,0.0934,0.0953,0.0908,0.0916,39704245.0
2023-12-29 01:00:00,0.0921,0.0934,0.0889,0.0909,30060983.0
2023-12-30 01:00:00,0.0909,0.0915,0.0891,0.0903,11884056.0
2023-12-31 01:00:00,0.0902,0.0911,0.0881,0.0891,15578916.0
