datetime,open,high,low,close,volume
2025-11-01 01:00:00,0.1863,0.1886,0.1842,0.1882,10878771.0
2025-11-02 01:00:00,0.1871,0.1887,0.1816,0.1867,7988197.0
2025-11-03 01:00:00,0.1868,0.1871,0.1604,0.1673,40202047.0
2025-11-04 01:00:00,0.1672,0.1715,0.1515,0.1624,68558583.0
2025-11-05 01:00:00,0.1627,0.1692,0.1547,0.1673,28966971.0
2025-11-06 01:00:00,0.167,0.1679,0.1578,0.162,21189229.0
2025-11-07 01:00:00,0.1624,0.1822,0.1601,0.1787,28911074.0
2025-11-08 01:00:00,0.1788,0.1838,0.1726,0.1771,18573625.0
2025-11-09 01:00:00,0.176,0.1811,0.1716,0.179,7414553.0
2025-11-10 01:00:00,0.1789,0.1854,0.1776,0.1814,19960158.0
2025-11-11 01:00:00,0.1822,0.1857,0.1709,0.1721,10682059.0
2025-11-12 01:00:00,0.1723,0.1784,0.1672,0.1697,6764382.0
2025-11-13 01:00:00,0.1698,0.1775,0.1593,0.1634,17213301.0
2025-11-14 01:00:00,0.1631,0.1667,0.1545,0.1583,22436688.0
2025-11-15 01:00:00,0.1591,0.165,0.1584,0.1625,7149143.0
2025-11-16 01:00:00,0.1625,0.166,0.154,0.1585,8645263.0
2025-11-17 01:00:00,0.1593,0.1642,0.1502,0.1521,20836933.0
2025-11-18 01:00:00,0.1521,0.1631,0.1494,0.1618,22623492.0
2025-11-19 01:00:00,0.1612,0.1624,0.1466,0.1543,13864678.0
2025-11-20 01:00:00,0.1545,0.1602,0.1457,0.1488,12463542.0
2025-11-21 01:00:00,0.1492,0.1508,0.1329,0.1396,27344367.0
2025-11-22 01:00:00,0.1409,0.1423,0.1353,0.1407,19962940.0
2025-11-23 01:00:00,0.1403,0.1481,0.1393,0.145,6618948.0
2025-11-24 01:00:00,0.145,0.1545,0.1429,0.1519,7628298.0
2025-11-25 01:00:00,0.151,0.1555,0.146,0.1539,14120955.0
2025-11-26 01:00:00,0.1538,0.1568,0.1486,0.1548,10306342.0
2025-11-27 01:00:00,0.1548,0.156,0.1515,0.1535,8375279.0
2025-11-28 01:00:00,0.1525,0.1557,0.1485,0.1511,8354315.0
2025-11-29 01:00:00,0.1501,0.151,0.1471,0.149,3972540.0
2025-11-30 01:00:00,0.1482,0.1511,0.1464,0.1464,3312336.0
