datetime,open,high,low,close,volume
2022-09-01 02:00:00,0.0614,0.0627,0.0597,0.0622,35788016.0
2022-09-02 02:00:00,0.0622,0.0629,0.0606,0.0617,41420631.0
2022-09-03 02:00:00,0.0617,0.0641,0.0611,0.0627,43767513.0
2022-09-04 02:00:00,0.0627,0.064,0.0618,0.0634,40572494.0
2022-09-05 02:00:00,0.0632,0.0637,0.061,0.0627,24305250.0
2022-09-06 02:00:00,0.0628,0.0652,0.0582,0.0589,64539264.0
2022-09-07 02:00:00,0.059,0.0616,0.0575,0.0611,58205260.0
2022-09-08 02:00:00,0.061,0.0615,0.0597,0.0608,26124396.0
2022-09-09 02:00:00,0.0608,0.065,0.0608,0.0639,110807152.0
2022-09-10 02:00:00,0.0639,0.0654,0.0632,0.0648,44344779.0
2022-09-11 02:00:00,0.0648,0.0654,0.0625,0.0638,32116156.0
2022-09-12 02:00:00,0.0637,0.0654,0.0627,0.0638,44221672.0
2022-09-13 02:00:00,0.064,0.0642,0.0591,0.0595,80144682.0
2022-09-14 02:00:00,0.0597,0.0616,0.0591,0.0613,53245200.0
2022-09-15 02:00:00,0.0611,0.0613,0.0585,0.0587,46006206.0
2022-09-16 02:00:00,0.0587,0.0606,0.058,0.0606,32307178.0
2022-09-17 02:00:00,0.0604,0.0625,0.0601,0.0624,36971750.0
2022-09-18 02:00:00,0.0619,0.0621,0.0566,0.0574,45991101.0
2022-09-19 02:00:00,0.0576,0.0589,0.0559,0.0585,48668218.0
2022-09-20 02:00:00,0.0588,0.0608,0.0575,0.0584,63705374.0
2022-09-21 02:00:00,0.0584,0.061,0.0561,0.057,79995801.0
2022-09-22 02:00:00,0.0572,0.06,0.0568,0.0596,40609126.0
2022-09-23 02:00:00,0.0597,0.0644,0.0591,0.0635,114864131.0
2022-09-24 02:00:00,0.0635,0.0683,0.0625,0.0632,154321944.0
2022-09-25 02:00:00,0.0633,0.064,0.0601,0.0611,33868366.0
2022-09-26 02:00:00,0.0611,0.062,0.0597,0.0611,32039317.0
2022-09-27 02:00:00,0.0612,0.0632,0.0597,0.0606,61176272.0
2022-09-28 02:00:00,0.0605,0.0612,0.0585,0.0606,34436233.0
2022-09-29 02:00:00,0.0605,0.0612,0.0593,0.0609,25358203.0
