datetime,open,high,low,close,volume
2022-08-01 02:00:00,0.0683,0.0713,0.0666,0.0687,80336005.0
2022-08-02 02:00:00,0.0686,0.0691,0.0653,0.0666,44903580.0
2022-08-03 02:00:00,0.0667,0.0687,0.0652,0.0662,47331456.0
2022-08-04 02:00:00,0.0662,0.0677,0.0657,0.0672,48687070.0
2022-08-05 02:00:00,0.0672,0.0703,0.067,0.0697,70592276.0
2022-08-06 02:00:00,0.0699,0.0714,0.0684,0.0686,42674718.0
2022-08-07 02:00:00,0.0686,0.0701,0.0674,0.0691,20505578.0
2022-08-08 02:00:00,0.0689,0.0725,0.0689,0.0702,51402842.0
2022-08-09 02:00:00,0.07,0.0743,0.0678,0.0692,87512818.0
2022-08-10 02:00:00,0.0689,0.0716,0.0667,0.0714,52168657.0
2022-08-11 02:00:00,0.0712,0.0756,0.0705,0.0709,74449040.0
2022-08-12 02:00:00,0.0709,0.0729,0.0695,0.0725,31650288.0
2022-08-13 02:00:00,0.0722,0.0752,0.0718,0.0728,39167502.0
2022-08-14 02:00:00,0.0731,0.0848,0.0726,0.0817,227010865.0
2022-08-15 02:00:00,0.0814,0.0821,0.0746,0.0766,150523911.0
2022-08-16 02:00:00,0.0767,0.0917,0.0763,0.0869,316512807.0
2022-08-17 02:00:00,0.0869,0.089,0.0794,0.08,122378046.0
2022-08-18 02:00:00,0.0803,0.0822,0.0736,0.0749,100818633.0
2022-08-19 02:00:00,0.0746,0.0753,0.0672,0.0679,112851286.0
2022-08-20 02:00:00,0.0678,0.0712,0.0676,0.0696,62119507.0
2022-08-21 02:00:00,0.0696,0.0708,0.0674,0.0692,44254020.0
2022-08-22 02:00:00,0.0693,0.0694,0.0651,0.0683,57823164.0
2022-08-23 02:00:00,0.0683,0.0693,0.0669,0.069,19235853.0
2022-08-24 02:00:00,0.0689,0.0696,0.067,0.068,24346289.0
2022-08-25 02:00:00,0.0679,0.0718,0.0675,0.069,47438629.0
2022-08-26 02:00:00,0.0687,0.0695,0.0628,0.0634,61761129.0
2022-08-27 02:00:00,0.0635,0.0643,0.0623,0.0635,24303623.0
2022-08-28 02:00:00,0.0635,0.0644,0.0612,0.0618,23915349.0
2022-08-29 02:00:00,0.0619,0.0643,0.0608,0.0639,27254313.0
2022-08-30 02:00:00,0.0637,0.0644,0.0602,0.0617,28245543.0
