datetime,open,high,low,close,volume
2023-09-01 02:00:00,0.0636,0.0643,0.0622,0.0637,15711580.0
2023-09-02 02:00:00,0.064,0.0649,0.0626,0.0636,23916563.0
2023-09-03 02:00:00,0.0636,0.0638,0.0627,0.0631,8999295.0
2023-09-04 02:00:00,0.0631,0.0638,0.0621,0.063,7951331.0
2023-09-05 02:00:00,0.063,0.0645,0.0628,0.0642,12176042.0
2023-09-06 02:00:00,0.0642,0.0646,0.0626,0.0636,31045457.0
2023-09-07 02:00:00,0.0636,0.064,0.0626,0.0635,11379729.0
2023-09-08 02:00:00,0.0636,0.0642,0.0624,0.0635,5928781.0
2023-09-09 02:00:00,0.0635,0.064,0.0631,0.0635,4630633.0
2023-09-10 02:00:00,0.0635,0.0635,0.0596,0.0612,21348993.0
2023-09-11 02:00:00,0.0615,0.062,0.0593,0.0606,21133438.0
2023-09-12 02:00:00,0.0606,0.0624,0.0604,0.0607,17908223.0
2023-09-13 02:00:00,0.061,0.0617,0.0605,0.0611,13423145.0
2023-09-14 02:00:00,0.0614,0.0626,0.061,0.0621,8441008.0
2023-09-15 02:00:00,0.0624,0.0631,0.0614,0.0623,7921111.0
2023-09-16 02:00:00,0.0626,0.0631,0.0618,0.0622,6168226.0
2023-09-17 02:00:00,0.0619,0.0627,0.0609,0.0615,12931666.0
2023-09-18 02:00:00,0.0616,0.0631,0.061,0.0618,10769849.0
2023-09-19 02:00:00,0.0621,0.0634,0.0619,0.0629,15931164.0
2023-09-20 02:00:00,0.0629,0.0632,0.0615,0.0624,11585330.0
2023-09-21 02:00:00,0.0627,0.0636,0.061,0.0611,16208070.0
2023-09-22 02:00:00,0.0611,0.062,0.0607,0.0614,6798035.0
2023-09-23 02:00:00,0.0614,0.062,0.0611,0.0614,6634721.0
2023-09-24 02:00:00,0.0614,0.062,0.0604,0.0607,5244809.0
2023-09-25 02:00:00,0.0606,0.0615,0.0602,0.061,14999874.0
2023-09-26 02:00:00,0.061,0.0613,0.0595,0.0606,15475397.0
2023-09-27 02:00:00,0.0606,0.0617,0.0601,0.0604,10412734.0
2023-09-28 02:00:00,0.0604,0.0618,0.0602,0.0614,17593019.0
2023-09-29 02:00:00,0.0616,0.0626,0.0612,0.0619,12529447.0
