datetime,open,high,low,close,volume
2024-02-01 01:00:00,0.0788,0.0801,0.0775,0.0792,11554002.0
2024-02-02 01:00:00,0.0797,0.0802,0.0784,0.0794,18094221.0
2024-02-03 01:00:00,0.0795,0.0798,0.0782,0.0787,3247471.0
2024-02-04 01:00:00,0.0787,0.0802,0.0779,0.0779,4754083.0
2024-02-05 01:00:00,0.0783,0.0803,0.0771,0.0785,27934079.0
2024-02-06 01:00:00,0.0785,0.0795,0.0776,0.0788,9520613.0
2024-02-07 01:00:00,0.0789,0.0806,0.078,0.0801,5432696.0
2024-02-08 01:00:00,0.0803,0.0812,0.0792,0.0802,9015928.0
2024-02-09 01:00:00,0.0802,0.0825,0.0797,0.0816,19386862.0
2024-02-10 01:00:00,0.0821,0.0825,0.0802,0.0812,6970454.0
2024-02-11 01:00:00,0.0817,0.0838,0.0807,0.0816,28836351.0
2024-02-12 01:00:00,0.0817,0.083,0.0793,0.0825,39968616.0
2024-02-13 01:00:00,0.0824,0.0834,0.0797,0.0811,22343255.0
2024-02-14 01:00:00,0.0815,0.0872,0.0802,0.086,42280173.0
2024-02-15 01:00:00,0.0855,0.0882,0.0841,0.0857,26646474.0
2024-02-16 01:00:00,0.0857,0.0881,0.0837,0.0855,23855532.0
2024-02-17 01:00:00,0.0861,0.0865,0.0816,0.0832,22764416.0
2024-02-18 01:00:00,0.0832,0.0862,0.0827,0.0855,27070468.0
2024-02-19 01:00:00,0.0855,0.0912,0.0847,0.0896,90883217.0
2024-02-20 01:00:00,0.0895,0.0917,0.0828,0.0857,51985417.0
2024-02-21 01:00:00,0.0857,0.0864,0.0819,0.0845,15538625.0
2024-02-22 01:00:00,0.0845,0.0858,0.0829,0.0836,14028586.0
2024-02-23 01:00:00,0.0841,0.0858,0.0825,0.0848,33108660.0
2024-02-24 01:00:00,0.0847,0.0868,0.0835,0.0867,18463358.0
2024-02-25 01:00:00,0.0867,0.0871,0.0854,0.0859,30296506.0
2024-02-26 01:00:00,0.0859,0.0901,0.084,0.0894,34779404.0
2024-02-27 01:00:00,0.0894,0.1009,0.0883,0.0976,199217745.0
2024-02-28 01:00:00,0.0975,0.1233,0.0939,0.1162,429431295.0
2024-02-29 01:00:00,0.1155,0.1351,0.1112,0.1174,477988063.0
