datetime,open,high,low,close,volume
2025-01-01 01:00:00,0.316,0.3276,0.3113,0.3241,25619416.0
2025-01-02 01:00:00,0.325,0.3451,0.3237,0.3382,44583530.0
2025-01-03 01:00:00,0.3392,0.3898,0.3351,0.3798,89743966.0
2025-01-04 01:00:00,0.3801,0.3988,0.3768,0.3949,76089654.0
2025-01-05 01:00:00,0.395,0.3984,0.3747,0.3825,37381257.0
2025-01-06 01:00:00,0.3831,0.3965,0.3761,0.3876,28794764.0
2025-01-07 01:00:00,0.3887,0.3989,0.3471,0.3481,91067076.0
2025-01-08 01:00:00,0.3479,0.3563,0.3247,0.3423,80469019.0
2025-01-09 01:00:00,0.3421,0.347,0.3136,0.3212,54719003.0
2025-01-10 01:00:00,0.3214,0.34,0.3211,0.3336,39490192.0
2025-01-11 01:00:00,0.3343,0.3485,0.3295,0.3406,24018154.0
2025-01-12 01:00:00,0.3406,0.3435,0.3315,0.3355,14605247.0
2025-01-13 01:00:00,0.3356,0.3457,0.3096,0.3385,58078016.0
2025-01-14 01:00:00,0.3384,0.3621,0.3351,0.3554,50789953.0
2025-01-15 01:00:00,0.3565,0.3882,0.3486,0.3849,63735779.0
2025-01-16 01:00:00,0.3851,0.3908,0.3669,0.3772,61175714.0
2025-01-17 01:00:00,0.376,0.4226,0.3754,0.4153,99260962.0
2025-01-18 01:00:00,0.4156,0.435,0.3844,0.3958,185044931.0
2025-01-19 01:00:00,0.3957,0.4104,0.3474,0.3574,221140624.0
2025-01-20 01:00:00,0.3563,0.3858,0.3448,0.3545,187962929.0
2025-01-21 01:00:00,0.3547,0.402,0.3351,0.3726,316147866.0
2025-01-22 01:00:00,0.3716,0.3745,0.3551,0.3628,59472450.0
2025-01-23 01:00:00,0.3627,0.3648,0.3416,0.3523,79135722.0
2025-01-24 01:00:00,0.3522,0.3648,0.343,0.3512,34583545.0
2025-01-25 01:00:00,0.3499,0.3611,0.3445,0.3528,34361922.0
2025-01-26 01:00:00,0.3532,0.3576,0.3351,0.3355,29940802.0
2025-01-27 01:00:00,0.3353,0.3375,0.305,0.334,113123333.0
2025-01-28 01:00:00,0.334,0.3388,0.3148,0.3193,52798196.0
2025-01-29 01:00:00,0.3183,0.3354,0.3166,0.3247,30901064.0
2025-01-30 01:00:00,0.3249,0.3397,0.3218,0.331,20681785.0
2025-01-31 01:00:00,0.3312,0.3428,0.3233,0.3288,34244840.0
