datetime,open,high,low,close,volume
2025-08-01 02:00:00,0.2095,0.2129,0.1958,0.2018,49683864.0
2025-08-02 02:00:00,0.2017,0.2041,0.1888,0.1914,34760432.0
2025-08-03 02:00:00,0.1917,0.2008,0.1882,0.1988,17252563.0
2025-08-04 02:00:00,0.2001,0.2111,0.1987,0.2106,29092827.0
2025-08-05 02:00:00,0.2106,0.2115,0.1962,0.1998,19036310.0
2025-08-06 02:00:00,0.1997,0.2072,0.1962,0.2048,10235687.0
2025-08-07 02:00:00,0.2047,0.2235,0.2027,0.2221,17645053.0
2025-08-08 02:00:00,0.2232,0.2328,0.2189,0.2299,24859158.0
2025-08-09 02:00:00,0.2311,0.2474,0.2293,0.24,29649911.0
2025-08-10 02:00:00,0.24,0.2438,0.2296,0.2339,16840753.0
2025-08-11 02:00:00,0.2338,0.2425,0.2204,0.2221,20628578.0
2025-08-12 02:00:00,0.2232,0.2388,0.2188,0.2366,19237192.0
2025-08-13 02:00:00,0.2352,0.2507,0.2313,0.2452,29246503.0
2025-08-14 02:00:00,0.2453,0.256,0.2163,0.2237,63341423.0
2025-08-15 02:00:00,0.2237,0.2337,0.2201,0.229,35188163.0
2025-08-16 02:00:00,0.2289,0.2368,0.2256,0.2303,19237138.0
2025-08-17 02:00:00,0.2314,0.2427,0.2288,0.235,29607702.0
2025-08-18 02:00:00,0.2338,0.2363,0.2192,0.2233,22385195.0
2025-08-19 02:00:00,0.2233,0.2263,0.2089,0.21,24821269.0
2025-08-20 02:00:00,0.2101,0.2232,0.208,0.2218,21165351.0
2025-08-21 02:00:00,0.2217,0.2246,0.2141,0.2149,18923556.0
2025-08-22 02:00:00,0.215,0.2426,0.209,0.2396,41744537.0
2025-08-23 02:00:00,0.2409,0.241,0.2302,0.2366,20189448.0
2025-08-24 02:00:00,0.2354,0.2454,0.2277,0.2327,48689444.0
2025-08-25 02:00:00,0.2327,0.2353,0.206,0.2095,58055058.0
2025-08-26 02:00:00,0.2089,0.2206,0.2077,0.2183,31577714.0
2025-08-27 02:00:00,0.219,0.224,0.2163,0.2193,21570101.0
2025-08-28 02:00:00,0.2193,0.2265,0.2175,0.2252,18476395.0
2025-08-29 02:00:00,0.224,0.2253,0.21,0.2149,35857158.0
2025-08-30 02:00:00,0.2146,0.2189,0.2117,0.2165,11267245.0
