datetime,open,high,low,close,volume
2024-12-01 01:00:00,0.4215,0.4502,0.4161,0.4407,183172647.0
2024-12-02 01:00:00,0.4408,0.4639,0.4008,0.4247,240738561.0
2024-12-03 01:00:00,0.4257,0.4302,0.3877,0.4068,184612108.0
2024-12-04 01:00:00,0.4073,0.4379,0.3996,0.4335,154243505.0
2024-12-05 01:00:00,0.4336,0.4662,0.4076,0.4268,367270770.0
2024-12-06 01:00:00,0.4279,0.4421,0.4198,0.4354,116425632.0
2024-12-07 01:00:00,0.4357,0.4662,0.4316,0.4537,152731754.0
2024-12-08 01:00:00,0.4528,0.4846,0.4464,0.4665,160543250.0
2024-12-09 01:00:00,0.4668,0.4672,0.3822,0.414,287004047.0
2024-12-10 01:00:00,0.4137,0.4239,0.3657,0.3943,259617442.0
2024-12-11 01:00:00,0.3944,0.4199,0.3756,0.4148,103467822.0
2024-12-12 01:00:00,0.414,0.4244,0.4008,0.4062,72731681.0
2024-12-13 01:00:00,0.407,0.4126,0.3987,0.4098,53826105.0
2024-12-14 01:00:00,0.4088,0.4134,0.3872,0.3974,36247987.0
2024-12-15 01:00:00,0.3973,0.4114,0.392,0.4061,37250092.0
2024-12-16 01:00:00,0.4064,0.4146,0.3916,0.4018,48225245.0
2024-12-17 01:00:00,0.402,0.4109,0.3905,0.3937,46358361.0
2024-12-18 01:00:00,0.3937,0.3967,0.3515,0.3575,115715362.0
2024-12-19 01:00:00,0.3581,0.3682,0.3003,0.3137,227590363.0
2024-12-20 01:00:00,0.3143,0.3291,0.2626,0.3178,432546118.0
2024-12-21 01:00:00,0.3176,0.3506,0.3142,0.3199,165197461.0
2024-12-22 01:00:00,0.32,0.3243,0.3051,0.312,83725211.0
2024-12-23 01:00:00,0.312,0.3286,0.3022,0.3251,99127221.0
2024-12-24 01:00:00,0.324,0.3405,0.3161,0.3376,43377493.0
2024-12-25 01:00:00,0.3364,0.3424,0.3258,0.3337,35882891.0
2024-12-26 01:00:00,0.3342,0.3383,0.3087,0.3122,35154868.0
2024-12-27 01:00:00,0.313,0.3252,0.3088,0.3119,31364656.0
2024-12-28 01:00:00,0.3119,0.3274,0.3105,0.3239,28583481.0
2024-12-29 01:00:00,0.3238,0.3293,0.3109,0.3146,29165984.0
2024-12-30 01:00:00,0.3136,0.3228,0.3058,0.3134,39610815.0
2024-12-31 01:00:00,0.3133,0.3289,0.3093,0.3162,32473436.0
