datetime,open,high,low,close,volume
2022-10-01 02:00:00,0.0616,0.063,0.0603,0.0605,43472329.0
2022-10-02 02:00:00,0.0604,0.061,0.0587,0.0593,13008798.0
2022-10-03 02:00:00,0.0593,0.0606,0.0588,0.0603,26806576.0
2022-10-04 02:00:00,0.0603,0.0665,0.0598,0.0659,138569474.0
2022-10-05 02:00:00,0.0659,0.0669,0.0627,0.0647,69737199.0
2022-10-06 02:00:00,0.0647,0.0668,0.0629,0.0635,46774191.0
2022-10-07 02:00:00,0.0635,0.0638,0.0614,0.0625,25734926.0
2022-10-08 02:00:00,0.0623,0.0627,0.0612,0.0617,11400027.0
2022-10-09 02:00:00,0.0615,0.0625,0.0611,0.0622,7139852.0
2022-10-10 02:00:00,0.062,0.0626,0.059,0.0595,24442789.0
2022-10-11 02:00:00,0.0593,0.0609,0.0577,0.0602,30486218.0
2022-10-12 02:00:00,0.0603,0.0611,0.0593,0.0598,12195551.0
2022-10-13 02:00:00,0.0598,0.0603,0.055,0.0597,51283940.0
2022-10-14 02:00:00,0.0595,0.0612,0.0581,0.0585,18584146.0
2022-10-15 02:00:00,0.0585,0.0597,0.0579,0.0585,17456386.0
2022-10-16 02:00:00,0.0586,0.0595,0.0584,0.0588,7785179.0
2022-10-17 02:00:00,0.059,0.0603,0.0585,0.06,11202017.0
2022-10-18 02:00:00,0.0601,0.0611,0.0585,0.0597,29680651.0
2022-10-19 02:00:00,0.0598,0.0609,0.0583,0.0585,32381390.0
2022-10-20 02:00:00,0.0587,0.0603,0.0582,0.0594,19844358.0
2022-10-21 02:00:00,0.0594,0.0597,0.057,0.0594,16258558.0
2022-10-22 02:00:00,0.0594,0.06,0.059,0.0595,9711257.0
2022-10-23 02:00:00,0.0595,0.0606,0.0586,0.0603,10576626.0
2022-10-24 02:00:00,0.0603,0.0609,0.0587,0.0593,15332045.0
2022-10-25 02:00:00,0.0594,0.0642,0.0591,0.0629,66668392.0
2022-10-26 02:00:00,0.063,0.0738,0.0627,0.0727,197093109.0
2022-10-27 02:00:00,0.0727,0.0855,0.0717,0.0769,320519834.0
2022-10-28 02:00:00,0.0769,0.0884,0.0724,0.084,410570283.0
2022-10-29 02:00:00,0.084,0.1511,0.083,0.1218,1000687905.0
2022-10-30 02:00:00,0.1218,0.1436,0.1114,0.1176,820060721.0
2022-10-31 01:00:00,0.1178,0.1317,0.1139,0.1269,630943982.0
