datetime,open,high,low,close,volume
2023-04-01 02:00:00,0.0769,0.0835,0.0758,0.082,113339492.0
2023-04-02 02:00:00,0.082,0.0856,0.0773,0.0792,161358825.0
2023-04-03 02:00:00,0.0789,0.1048,0.076,0.0959,664654860.0
2023-04-04 02:00:00,0.0959,0.1037,0.0922,0.0949,510543460.0
2023-04-05 02:00:00,0.095,0.0993,0.0906,0.0924,226052813.0
2023-04-06 02:00:00,0.0927,0.093,0.0842,0.0855,248248109.0
2023-04-07 02:00:00,0.0853,0.0863,0.0813,0.0824,129586125.0
2023-04-08 02:00:00,0.0821,0.084,0.0804,0.0814,66529510.0
2023-04-09 02:00:00,0.0816,0.0841,0.0811,0.0833,70237739.0
2023-04-10 02:00:00,0.0833,0.0857,0.0821,0.0848,62547808.0
2023-04-11 02:00:00,0.0846,0.0861,0.0837,0.0844,53685041.0
2023-04-12 02:00:00,0.0841,0.0848,0.0809,0.0834,110836454.0
2023-04-13 02:00:00,0.0838,0.0895,0.0827,0.0876,149279532.0
2023-04-14 02:00:00,0.0873,0.0916,0.0853,0.0887,169723942.0
2023-04-15 02:00:00,0.089,0.0907,0.0871,0.0892,53798123.0
2023-04-16 02:00:00,0.0891,0.092,0.0878,0.0907,110785057.0
2023-04-17 02:00:00,0.0907,0.0949,0.088,0.0913,223759792.0
2023-04-18 02:00:00,0.0913,0.095,0.0896,0.0939,146307031.0
2023-04-19 02:00:00,0.0942,0.0942,0.0852,0.0879,230605991.0
2023-04-20 02:00:00,0.0879,0.0937,0.0825,0.0839,429235904.0
2023-04-21 02:00:00,0.0839,0.085,0.0765,0.0782,91616432.0
2023-04-22 02:00:00,0.0783,0.0811,0.078,0.0801,28188988.0
2023-04-23 02:00:00,0.0801,0.0808,0.0768,0.0786,35059107.0
2023-04-24 02:00:00,0.0786,0.0802,0.0771,0.079,33069315.0
2023-04-25 02:00:00,0.079,0.0802,0.0774,0.0798,33781676.0
2023-04-26 02:00:00,0.0799,0.0837,0.0752,0.0788,77205481.0
2023-04-27 02:00:00,0.0784,0.0813,0.0784,0.0802,38440601.0
2023-04-28 02:00:00,0.0802,0.081,0.0791,0.0804,21567850.0
2023-04-29 02:00:00,0.0804,0.0821,0.0801,0.0816,26976992.0
