datetime,open,high,low,close,volume
2025-07-01 02:00:00,0.1661,0.1666,0.1561,0.1576,12002880.0
2025-07-02 02:00:00,0.1576,0.1733,0.1568,0.1688,30961849.0
2025-07-03 02:00:00,0.17,0.1764,0.1676,0.1722,17031188.0
2025-07-04 02:00:00,0.1711,0.1733,0.161,0.1633,9981768.0
2025-07-05 02:00:00,0.1632,0.1656,0.162,0.1645,2577177.0
2025-07-06 02:00:00,0.1645,0.1756,0.1631,0.1715,23410991.0
2025-07-07 02:00:00,0.1726,0.1766,0.165,0.1679,7306539.0
2025-07-08 02:00:00,0.1678,0.1722,0.1658,0.1711,4633412.0
2025-07-09 02:00:00,0.1698,0.1864,0.1698,0.1803,16695853.0
2025-07-10 02:00:00,0.1815,0.1961,0.1786,0.196,23301816.0
2025-07-11 02:00:00,0.1949,0.2141,0.1913,0.201,67175023.0
2025-07-12 02:00:00,0.201,0.2062,0.1918,0.1972,18835938.0
2025-07-13 02:00:00,0.1973,0.2049,0.1961,0.1977,23294194.0
2025-07-14 02:00:00,0.1977,0.2114,0.1937,0.1966,23043692.0
2025-07-15 02:00:00,0.1974,0.2002,0.1882,0.199,17821126.0
2025-07-16 02:00:00,0.2002,0.2208,0.1948,0.2125,35241777.0
2025-07-17 02:00:00,0.2137,0.2226,0.2062,0.2183,49478917.0
2025-07-18 02:00:00,0.2183,0.254,0.2168,0.236,100775717.0
2025-07-19 02:00:00,0.236,0.2581,0.236,0.2418,46836020.0
2025-07-20 02:00:00,0.2417,0.2786,0.2403,0.2745,76913135.0
2025-07-21 02:00:00,0.2743,0.2882,0.2641,0.2714,64437444.0
2025-07-22 02:00:00,0.2725,0.275,0.2578,0.2712,60689688.0
2025-07-23 02:00:00,0.2712,0.2712,0.2304,0.2396,47768289.0
2025-07-24 02:00:00,0.2411,0.2469,0.2222,0.232,63333860.0
2025-07-25 02:00:00,0.232,0.2376,0.2215,0.2376,42500517.0
2025-07-26 02:00:00,0.2375,0.2409,0.2333,0.2359,31594453.0
2025-07-27 02:00:00,0.2348,0.2444,0.2344,0.2402,25360494.0
2025-07-28 02:00:00,0.2413,0.2489,0.2251,0.2254,68862717.0
2025-07-29 02:00:00,0.2254,0.2338,0.2177,0.2241,46597657.0
2025-07-30 02:00:00,0.224,0.2268,0.2097,0.2205,30733585.0
