datetime,open,high,low,close,volume
2025-06-01 02:00:00,0.1926,0.1948,0.1859,0.1945,23320812.0
2025-06-02 02:00:00,0.1944,0.196,0.1881,0.196,7294013.0
2025-06-03 02:00:00,0.1947,0.2013,0.1918,0.1929,22849050.0
2025-06-04 02:00:00,0.1929,0.1974,0.1863,0.1886,15579511.0
2025-06-05 02:00:00,0.1885,0.1925,0.1675,0.1718,53576061.0
2025-06-06 02:00:00,0.1707,0.1844,0.169,0.1797,22029932.0
2025-06-07 02:00:00,0.1796,0.1892,0.178,0.1849,14617444.0
2025-06-08 02:00:00,0.1848,0.1873,0.1808,0.184,10682428.0
2025-06-09 02:00:00,0.1851,0.1967,0.1803,0.1941,18763294.0
2025-06-10 02:00:00,0.1939,0.1985,0.1892,0.1985,44808219.0
2025-06-11 02:00:00,0.1984,0.2061,0.1904,0.1934,28578338.0
2025-06-12 02:00:00,0.1934,0.1947,0.1799,0.1812,26233670.0
2025-06-13 02:00:00,0.1811,0.1811,0.17,0.1804,51371461.0
2025-06-14 02:00:00,0.1802,0.1803,0.1744,0.1782,7409856.0
2025-06-15 02:00:00,0.1783,0.1787,0.1708,0.1754,11154579.0
2025-06-16 02:00:00,0.1764,0.1818,0.1725,0.1731,39521660.0
2025-06-17 02:00:00,0.1718,0.1765,0.1636,0.1695,48484875.0
2025-06-18 02:00:00,0.1695,0.1722,0.1634,0.1708,16865652.0
2025-06-19 02:00:00,0.1709,0.1725,0.1674,0.1707,5700663.0
2025-06-20 02:00:00,0.1717,0.172,0.1584,0.1622,16849508.0
2025-06-21 02:00:00,0.1632,0.1646,0.15,0.1544,28367087.0
2025-06-22 02:00:00,0.1546,0.1576,0.143,0.1516,61068454.0
2025-06-23 02:00:00,0.1514,0.1659,0.1488,0.1637,19539572.0
2025-06-24 02:00:00,0.1634,0.1682,0.1615,0.1652,48965770.0
2025-06-25 02:00:00,0.1656,0.1676,0.1626,0.1652,10988218.0
2025-06-26 02:00:00,0.1645,0.1689,0.1573,0.1594,13817336.0
2025-06-27 02:00:00,0.1607,0.1634,0.1568,0.1616,9667944.0
2025-06-28 02:00:00,0.1617,0.1656,0.1607,0.1632,4389805.0
2025-06-29 02:00:00,0.1642,0.1702,0.162,0.1691,9105347.0
