datetime,open,high,low,close,volume
2024-06-01 02:00:00,0.1593,0.1619,0.158,0.1598,8075313.0
2024-06-02 02:00:00,0.1605,0.1615,0.1546,0.1572,16295052.0
2024-06-03 02:00:00,0.1572,0.1638,0.1555,0.1583,29060012.0
2024-06-04 02:00:00,0.1589,0.1625,0.1567,0.1609,17835903.0
2024-06-05 02:00:00,0.1617,0.1655,0.1609,0.1635,30008662.0
2024-06-06 02:00:00,0.1629,0.1656,0.1582,0.1607,21558858.0
2024-06-07 02:00:00,0.16,0.1625,0.1409,0.1477,91974170.0
2024-06-08 02:00:00,0.1476,0.1493,0.1433,0.1463,36258343.0
2024-06-09 02:00:00,0.1455,0.1493,0.1446,0.1463,25356338.0
2024-06-10 02:00:00,0.147,0.148,0.1429,0.1445,16670765.0
2024-06-11 02:00:00,0.1446,0.1451,0.1338,0.138,24607488.0
2024-06-12 02:00:00,0.1387,0.1509,0.1345,0.1467,46520881.0
2024-06-13 02:00:00,0.1461,0.1468,0.1399,0.1409,17204857.0
2024-06-14 02:00:00,0.1415,0.1437,0.1316,0.1347,34655220.0
2024-06-15 02:00:00,0.1353,0.1375,0.1341,0.1364,11682352.0
2024-06-16 02:00:00,0.1363,0.1376,0.1347,0.1373,6425168.0
2024-06-17 02:00:00,0.1373,0.1382,0.1259,0.129,42993045.0
2024-06-18 02:00:00,0.1291,0.1292,0.1138,0.1219,71338925.0
2024-06-19 02:00:00,0.1225,0.1272,0.1212,0.1221,15443521.0
2024-06-20 02:00:00,0.1221,0.1289,0.1209,0.1239,31317728.0
2024-06-21 02:00:00,0.1246,0.1261,0.1214,0.1237,21004495.0
2024-06-22 02:00:00,0.1245,0.126,0.1231,0.124,11567789.0
2024-06-23 02:00:00,0.1241,0.1263,0.1213,0.122,19204887.0
2024-06-24 02:00:00,0.1226,0.1237,0.1143,0.1188,47397734.0
2024-06-25 02:00:00,0.1193,0.1289,0.1187,0.1261,38074911.0
2024-06-26 02:00:00,0.1268,0.1284,0.122,0.1222,12246420.0
2024-06-27 02:00:00,0.1228,0.1288,0.1202,0.127,22615028.0
2024-06-28 02:00:00,0.127,0.1285,0.122,0.1231,31660400.0
2024-06-29 02:00:00,0.1232,0.1247,0.1211,0.1212,15693018.0
